date_info,name,title,content,rating
Reviewed in India on 17 September 2019,Vineet,Best one under Rs 1000.,"Sound quality is very very good and probably the best for this price. The bass quality is good, the vocals are crisp and clear.. The noise cancellation works very well.. What I didn't like is the wire built which seems to break off (nothing as such happened with me though).. For me this is the best earphones you can buy under Rs 1000. Don't think twice before buying this.",5.0 out of 5 stars
Reviewed in India on 16 February 2019,Hitesh P.,Not too much good,JBL headphones C100SI quality was so poor.. Within in 2-3 months the headphones are getting off. First right side was not audible. Then both sides are not worked.. I used to use only for working purpose not continuesly so totally I'm unsatisfied this with product.,1.0 out of 5 stars
Reviewed in India on 7 January 2019,Obed Jamir,JBL... Not To Be Confused With WWE's JBL.,This was one of my very first JBL products. One thing I've noticed about name brands is that they make cheap products but it doesn't compare well with other new arrivals at the same price range.,4.0 out of 5 stars
Reviewed in India on 9 August 2020,Prathik Kini,Good earphone with mic,Sound quality is amazingly great.. It has mic which is not present in cx 180.. Mic quality is good too.. I liked this earphone.. Bass quality is not that great but pretty good.. So if u are a bass lover better go with boat or Sennheiser cx 180.. Only a single button . No volume buttons.,4.0 out of 5 stars
Reviewed in India on 22 February 2020,B. Roy,Good sound quality but cable is not.,The sound quality is very good but the wire near the mic is tearing apart. I use it in bed to listen music and near took it out door but still the wire is tearing apart. Still working but not for long.,3.0 out of 5 stars
Reviewed in India on 24 January 2018,Suman Chakraborty,Hopefully best one at this price,"I have been using it since last 2 days.The product is really good. It's lightweight, soft on ears and the sound is good too! The bass could have been better but at this price this is way too good than its reputed competitors.",5.0 out of 5 stars
Reviewed in India on 21 March 2021,NITIN SUMAN,Bass is low as compare to the Sennheiser cx 180,"I have used all three Sennheiser cx 180, Boat bass heads and jbl c 100.. Here is my findings.. Bass: Sennheiser cx 180 is winner. Mic: JBL C 100 is winner. Wire quality: Boat is winner. Only prons about Sennheiser is that it doesn't come with mic. Sennheiser CX180 must launch it's 2.0 version with mic. I can bet that it will beat all the wired earphone section that comes under 1000 rs.",4.0 out of 5 stars
Reviewed in India on 28 December 2020,Ojas Hardikar,Oh my god the difference in sound quality 🤩,"I had this at the start, and then for the sake of convenience I started buying Bluetooth earphones, but then I lost these, and kinda forgot abt them. But after a year or so I reordered these only because I felt the need to have backup earphones, and when I listened to music on these there is such a huge difference between the find quality, like these are so much better",5.0 out of 5 stars
Reviewed in India on 14 July 2020,Nirmalya,Very bad quality,The earphone has some issues with connectivity. When I plug it in my phone it automatically decreases the volume to zero. I checked online they say this kind of issue happens with cheap headphones.. The mic is not very good either. It creates a muffed voice when its not exactly on top of your lips which is bit annoying.. Overall one of the worst earphone i have used.,1.0 out of 5 stars
Reviewed in India on 18 June 2019,Rupam96,Got malfunctioned within 11 months,"Good at first, but little bit of disappointed because one speaker's sound started to decrease after 8 months.... And after 11 months it got malfunctioned! Thank god for being dead within the warranty period as it was replaced by JBL service centre.. But from a brand named JBL it's unexpected to be dead within 10 months!!",4.0 out of 5 stars
Reviewed in India on 8 December 2019,somnath,Earphones with Microphone Feature.,"These Earphones using Since last 5 Month.. Found Qite well performance especially liked the Microphone feature that is Closed to Mouth ,So that I have experiencedvery Clear Conversation.",5.0 out of 5 stars
Reviewed in India on 19 February 2019,chidambaram,Not Durable,"The sound quality is good, however the product didnt last for more than an year in my case. Exactly 1 yr after purchase the left side wasn't working for me. I am managing with the right side alone as of now. I am an average user of the earphones i hardly would hav used it for 2 to 3hrs per day in the past 1 yr and still it lasted exactly for an yr and is now wearing out. I have therefore given a 3 star. Wont prefer this product the next time.",3.0 out of 5 stars
Reviewed in India on 17 December 2019,Sibasish,Good quality earphone!!,"Good quality earphones but sometimes the jack losens up and one of the earpieces doesn't work but when the jack is pressed the particular earpiece is audible. However, after nearly using everyday for around 9 months one of the earpieces is not working.",4.0 out of 5 stars
Reviewed in India on 22 September 2019,Shilpa Lad,Disappointing,I gifted this product and my friend is not at all happy. The voice quality is poor and many times even I can barely hear the conversation. The noise cancellation is average. For the brand that this is it's a disappointment.,2.0 out of 5 stars
Reviewed in India on 2 November 2018,Subho Saha,Good Sound But Last Less...not durable,"Used this product for a year. Though the sound quality is good, yet the product started malfunctioning in around 11 months time. Currently it became unusable. So durability is of course an issue. May check out other products for e.g. SkullCandy or Philips. Those are still working for me even after 2 years.",2.0 out of 5 stars
Reviewed in India on 14 September 2019,Ankur,Difference in sound of both buds....Left earbud not working after 1 year...,"Sound of the right earbud gets lower after 6 months of usage and now after 1 year of usage left earbud not working- no any sound is there in left earbud...,back of jack inserting pin is also not rounded at 90°. Finally, not satisfied with the sound quality as there is difference in sound of both buds...",1.0 out of 5 stars
Reviewed in India on 19 September 2019,Amazon Customer,Not durable (would last less than an year),This headset gives a balanced experience. There is no noise cancellation. There are very less chances that it will last for over an year; one of the branch would work.(super annoying). Dont go for it if you are looking for something durable.,2.0 out of 5 stars
Reviewed in India on 19 October 2018,Mrutyunjay Bal,JBL ROCK-GREAT VALUE PRODUCT FOR ONLY RS 550 PERFECT SIZE,JBL C100SI HAS A GREAT SOUND AND PERFECT BASS AND TREBLE. ITS REALLY VALUE FOR MONEY ITS PERFECTLY FIT IN EAR ON FLICPKART ITS LOOK BIG IN SIZE BUT ITS PERFECT FIT.ITS HAS REALLY AWESOME SOUND.. APART FROM THIS I AM USING SONY SBH24 HEADPHONE WHICH IS COSTING RS 3500.00 & SONY MDR-XB55AP WHICH IS COSTING AROUND RS 2200 WHICH HAS A GREAT SOUND. BUT BELIEVE ME JBL C100SI COSTING RS 550 HAVE GREAT SOUND.. JBL ROCK BUT THE DESIGN AND BUILD QUALITY NEED TO IMPROVE BUT FOR RS 550 ITS REALLY VALUE FOR MONEY.. I HAVE USED SENHEISER CX180 IF YOU LOVE EXTRA BASS U PURCHASE SENHEISER CX180.BECAUSED IT HAS UNWANTED HIGH BASS.,4.0 out of 5 stars
Reviewed in India on 30 April 2019,SANCHI S.,DUPLICATE HEADPHONE RECEIVED.,One of my colleague has the same model purchased from Amazon in Oct-18 it has fantastic sound quality. I purchased JBL after found good sound quality from my colleague headphone. But unfortunately my headphone quality is not so good.,1.0 out of 5 stars
Reviewed in India on 11 November 2018,Rajiv ranjan tiwari,Very nice deal,"I will start with the pros first :-. 1. Great design of the ear buds, I mean you can plug any earplug in any ear and won't feel discomfort, although it is specified R for right and L for left.. 2. Great colour options. I choose red because it has less negative reviews than black.. 3. SOUND is great. Though it has less bass than BOAT ones, although boat too has its cons.. 4. Have a good mic, great sound during calls, simple design, extra ear buds in case you loose or tear the buds, great jack.. Now the cons:-. 1. I feel sooner or later the part where the wire and jack connects is goona rip apart if not handled carefully.. 2. It tangles too much.. 3. No case is provided to store it when not in use.. 4. Looses to boat with less price when it comes to bass.. 5. Feels little uncomfortable while sleeping.. 6. A little overpriced.",4.0 out of 5 stars
Reviewed in India on 17 April 2019,Gaurav,May be JBL's Worst product,"I read few negative feedback but still trusted 'JBL''s brand, but the time I plugged them in my computer, I was heartbroken.. Worst ever bass, I am not asking for a Metal Music Bass, but a basic bass is also needed for music.. The sound quality is similar to the headphones to get in Flight.",2.0 out of 5 stars
Reviewed in India on 28 October 2020,Narayani,poor quality product,"I received very poor quality earphones...at first I was suspicious regarding it's quality, but my friend tried it and said it is good,there is no point to suspect bad about it...but look at it I used it since less than a week and the right ear peice is damaged, the buds falls off due to poor quality material, and sound in the same ear is also affected badly...I want to return this.",1.0 out of 5 stars
Reviewed in India on 19 February 2019,Sri Sanagavarapu,Lasts 4-5 months max,"I've bought these ear phones several times. The sound is very decent for its rate. However, don't expect these earphones to last more than 4-5 months. From my experience, it would be around 4-5 months of usage where one of the ears would stop working. If you are anyways looking to switch to better quality earphones in a couple months, I would definitely recommend this for temporary usage. Otherwise, you're better off with a different pair.",2.0 out of 5 stars
Reviewed in India on 21 August 2020,VP,Perfect for taking calls! And listening to music casually.,"Using this from a week now. So far it's good. Sound quality is good, both while listening to songs or taking call. Noice cancellation doesn't work all the time. Given the price, there is nothing much to complaint!! Go for it.",4.0 out of 5 stars
Reviewed in India on 12 May 2019,aj17,"Bad built quality of cable, sound quality of mic and speaker are very good.","I am fed up with this. I brought two and both cable got damaged within 2 months. See picture. Anyine who is very gentle with headphones can blindly buy this. But if you are rough on handling, buy mi rs699 headphone which is more rugged but less sound quality.",5.0 out of 5 stars
Reviewed in India on 3 August 2019,Amazon Customer,Great Earphone.,I am writing this review after using this for a couple of months. I am really happy with the product. The bass is amazing. The mids and trebles are crisp and clear and the microphone is crisp and clear as well. The noise cancellation is amazing as well. Light weight and fits in your ear perfectly. I use it all day and i don't find any issues. JBL is amazing and they have showed it in this product.,5.0 out of 5 stars
Reviewed in India on 8 December 2019,Deep,Pretty good for the price,"That said, they are okaish. The sound quality is clean but the sound signature is trebble heavy. Like ear piercing sometimes. You might need to bump up ypur base via an equalizer, not to get better base, but to bring down the trebble for a balanced experience.",3.0 out of 5 stars
Reviewed in India on 14 October 2017,ZONUNSANGA,Just a general sounding earphone,Built quality is OK. The sound is more of balance with a little more on the high frequency side. Transfer of vibration wave from the cable can be heard aloud on the earpiece which is annoying,4.0 out of 5 stars
Reviewed in India on 24 July 2019,leo martin,Value for money,You will know why it is called Brand when you use it...You literally feel the difference between JBL and other brands..But the build quality is poor..i bought 4 of these within 2 years..u can expect 6 months of use from it,4.0 out of 5 stars
Reviewed in India on 10 January 2019,Vinod K,Only one problem...,The material quality is good for right now but doubt for long usage. Sound quality is good. Cancels most of the noise from outside. So you can be lost in music world. But major drawback is you can hear to wire jiggling when u use earphones when walking.. that's big minus point.,3.0 out of 5 stars
Reviewed in India on 24 January 2019,Ajit Acharya,Not durable. Bad after sales service.,"The product is still under warranty period, but one side of the earphone is not working. The wire is very weak and started breaking within the first 2 months. I tried calling Amazon customer service to talk regarding warranty and they provided me another number belonging to JBL Customer Support. And guess what!? It doesn't work. Great way of fooling customers. Don't go for this product. Rather go for Boat earphones. They are cheaper and far more durable.",1.0 out of 5 stars
Reviewed in India on 31 October 2020,Raghavendra,Bad warranty policy and services,Never buy JBL products due to unscientific terms and conditions during warranty claims.. Not following what's written in warranty card and tell they have internal policies and reject the warranty claims... Deeply hurted and never recommend JBL...,1.0 out of 5 stars
Reviewed in India on 19 November 2018,Abhilash,Good earphone while it lasts...,"I have used the earphones for about month and the sound quality & ear fit are good considering the price.. It feels a bit uncomfortable after using it for about 2-3 hrs, but I got used to it.. Main problem is the durability, within month of using (I use it mainly for listening songs, about 2-3 hrs a day) left earphone output became quite low. Need to try my luck with warranty. But I won't recommend this product to anyone.",1.0 out of 5 stars
Reviewed in India on 31 January 2019,jvk,Ekdam fadoo😍,"I purchased this headphones at 599 price in republic sale.. The sound quality is amazing, sound is crystal clear and bass is also very clear,5 stars for that.. Noise cancelling is good 4 stars for that. Comfortable in wearing. I cant say about durability bcoz i am reviewing after 15 days experience. Always use the equilizer for better experience",5.0 out of 5 stars
Reviewed in India on 15 September 2018,Anu,How to claim warranty on this product.,"This earplug had worked excellently till last week, then all of sudden the right plug had stopped working. Want to know how to get it replaced as it has stopped working a week prior to end of warranty. I am left with just 6 days to claim the warranty.",3.0 out of 5 stars
Reviewed in India on 27 January 2019,Amazon Customer,Its JBL,"I say this, ""Come on its JBL"" go for it man..!! Only word I want to throw to Jbl(I don't know if this is the right place though) I use my headphones when I drive my bike and keep my phone in my jean pocket, and its getting damaged (No issues with the wiring). I don't know how much longer it ill hold. But this is the serious issues, whether your material is not good or I am getting some extra inches onnmy waist... Lol",3.0 out of 5 stars
Reviewed in India on 2 September 2020,Tanumoy dutta,Not recommended,I bought a BOAT Basshead 100 and this one together. The boat headphones are cheaper by a couple of hundred bucks. Nothing special to say about the JBL headphones.... build quality is poor and wire gets tangled like crazy.....free suggestion....opt for boat headphones over these....as sound quality is almost the same....and boat build quality is better by a mile.,3.0 out of 5 stars
Reviewed in India on 23 September 2020,Pravin,Very poor quality earphones,"Customers please see the quality of material used for this earphones, this is the worst headphones ever purchased, one of its earphones stopped working within 6 months of purchase. Other brands headphones purchased on same day is working fine without any issues.. When I tried to exchange this JBL headphones they starighaway denied to replace it. Don't buy any product of JBL",1.0 out of 5 stars
Reviewed in India on 24 October 2019,Hari Krishnan,JBL,Liked. 1. Good fit in the Ear 👂.. 2. Very loud sound.. 3. Sounds very clear to hear.. 4. Light Weight.. Dislike. 1. Low bass than boat headphone.. 2. Feels like Low quality wire.. Over all sound quality is best in this class. Don't expect more bass. Sound quality and loundness is good.,4.0 out of 5 stars
Reviewed in India on 13 October 2020,Anonymous,Not a good quality,Not that good. Juat a brand name. After few months you will get cable cut. The cable cut will happen for sure. It is designed to be useless after one year. I have experienced this twice. Don't go for brand name.,2.0 out of 5 stars
Reviewed in India on 23 December 2019,Sanabam Linthoingambi Devi,Best Quality,"Very good fun designs which enables comfortable fit, closer to the baby's body. The flexibile waist band that adapt's to baby's movement to a comfortable fit. Yes dryness over the midnight, the magic gell that locks wetness away for upto 12 hours of dryness. Very easy to wear. Very soft and very good quality. Absorbancy is really good and very good leak proof. This is very comfortable for babies no itching problem and anything else.",5.0 out of 5 stars
Reviewed in India on 22 November 2018,Subrata Chakrabarty,Be cautious while purchasing thus item,"Sound quality is good. However, JBL compromised on quality of material. Unexpected n highly disappointed. I purchased it 2 months back. Wiring is pretty cheap. So, u gotta handle with outmost care. I handled with outmost care, still I'm facing this issue. Can't hear anything from the right side of headphone. This is within warranty; however, I didn't get any number from Amazon regd. Seller to claim the warranty.",2.0 out of 5 stars
Reviewed in India on 4 March 2021,Mohammed Noumaan,Jack,"Major Issue with the Jack!. It's been 4 months since iam using this and it's still working fine I sincerely love the Sound Quality. The only issue which Is irritating me is that the Jack gets out from the 3.5mm Jack just after I start to play something. ..... What is the use then, if Jack is improper. Consider buying angled jack product.. If any one is facing the same problem???",3.0 out of 5 stars
Reviewed in India on 10 November 2020,Suvranil Dutta Biswas,Great quality earphones at an affordable price,"I really liked the earphones. They look classy, fit well into the ears, feel comfortable, have great quality, and nice bass. I have been using them for about a month and there's hardly anything that I can complain about. I recommend it to anyone looking for quality earphones at an affordable price. The tradeoff definitely pays off.",5.0 out of 5 stars
Reviewed in India on 27 February 2021,Rinku,Stopped working in 3 Months.DONT BUY,Sound quality is average.. Product stopped working within 3 months. Warranty service is useless as you have to visit the service station which is 20/30 Kms away from city.Dont buy,1.0 out of 5 stars
Reviewed in India on 30 September 2019,Santam Mukherjee,Value for money.,"Go for this pair of headphones if you're looking for decent sound quality/clarity and inbuilt mic, something that is lacking in most budget headphones for some reason.. Cons:. 1.mic starts crackling when spoken too close to it. 2. noticable difference in audio quality when compared with Sennheiser cx180 street ii. With the Sennheiser coming out as the superior headphone (it however lacks a mic and is costlier).",4.0 out of 5 stars
Reviewed in India on 13 December 2019,Aman kumar,Sound quality is good,"Everything was very impressive in this jbl c100 si bass was good noise cancellation was good sound quality was very good. But, the downfall is that the cable is not quite tough enough i used it for ahout 1 and a half month and the jack side cable got teared. Anyway at this price range u can't get braded cable. I'mma say if u are a music lover go for it because it's the best option at this price range",4.0 out of 5 stars
Reviewed in India on 14 July 2020,Kaushik,Sound quality and bass,"Compared to the sony mdr ex-155ap, the jbl had more bass and thump and the feel is awesome. But i feel, the sound could have been smoother a bit so that we can use it continuously for a long time without any discomfort cus sony gives that smooth sound with bass. JBL is best for those who expect bass performance and quality but you might have a brake after some time. Jus go for it and you will get a best product at this price point.",5.0 out of 5 stars
Reviewed in India on 3 March 2021,Chaitanya,Falls off,"Does not fit in my ear. Always falls on. I was better using a Boat earphone. For once, I thought JBL is a great brand, let's buy JBL but nope. Not buying JBL again. The wire is also pretty thin.",1.0 out of 5 stars
Reviewed in India on 20 May 2020,manu stark,"lite weight,perfect fit, good sound & base","first of all thank you amazon. in this lockdown my previous earpiece were damaged.! so i dont have any earphones. i just order from chennai on 18/05/2020 i got it on 20/5/2020, i just got this earphone its very lite, i wont feel that there is a ear phone on my ears. over all its a good product. lets see how it will work. i will give my review after 1month of use. stay tune.",5.0 out of 5 stars
Reviewed in India on 3 October 2019,Sanjukta Dey,Buy It!,"If you read positive feedback about this product, believe it. My travel in ear headphone, can't sleep in flight. So very handy for marathon movie session during long haul flights.",5.0 out of 5 stars
Reviewed in India on 11 January 2020,Bhaskar G.,Absolute worth for buying.,"The bass quality and Noise is at its best... But for sound quality, when there's so much high Frequency treble in the audio, it can't manage that much high Frequency.. So some times, only sometimes you feel little uncomfortable when there's too much high freq. Treble... But besides that, this headphone model and company is best choice for my last 4 years, and also in my budget..",4.0 out of 5 stars
Reviewed in India on 2 June 2020,Onkar Mule,Sound quality,Sound quality is good. Music + calling. Light weight comfortable earbuds. No noise cancellation what so ever.. 3.5 mm jack seems to be gold plated.. Wire is of sufficient length but extremely thin.. It won't handle little stress on cables.. Get photo of comparison of general headphone with this Harman's JBL.. Sound is good only very thin.,3.0 out of 5 stars
Reviewed in India on 30 July 2020,Lishanth,Best but not beast 💪,"Jbl c100SI is a beautiful earphone for daily usage . The bass is pretty good but not the best the audio clarity is clear , it comes with one button in the microphone . Its not that great as the senhenizer in terms of audio quality . But when it comes to built quality jbl is better than the senhenizer. Overall for jbl is a good inearphone for the price of 600 rs with mic is a good deal. 1 day delivery that's amazing good work 💯",4.0 out of 5 stars
Reviewed in India on 22 October 2018,Owais Akhlaq,Not so good,"Well the earphones are quite nice at the beginning but are not durable because its left side and the mic both had stopped working, i replaced it 1 month ago i.e. september but the same problem have occured in the replaced one too. I thought it would work for atleast 2 years, but it disappointed my expectations within 11 months.",2.0 out of 5 stars
Reviewed in India on 18 November 2020,Amazon Customer,Headphones stopped working,I started using this product since last two months. It was working perfectly fine until today when it suddenly stopped working. There is no wire damage still the headphones are not working. Did not expect this kind of service from such a recognised music brand JBL. Also it seems that there is no warranty that can be claimed. Amazon should take this into account since we invest so much into recognized product.,2.0 out of 5 stars
Reviewed in India on 10 March 2019,pranjal,Jbl should hang in boots now,These economical headphones are not worth it at all. I believed this product was not a genuine one at all and I complained several times about it. Chances are one earplug will stop working within 3 months ... Do not go for this one buy an MI earphone where the quality is similar to JBL but u will end up saving 200-300 on them,2.0 out of 5 stars
Reviewed in India on 1 July 2019,Harish kabeer,Sound wise good but physical quality not good,"It's been 3 months since I have been using these and I want to say that sound quality, noise cancellation and bass is good. But problem comes with the fitting of earbuds in the ear, it doesn't feel comfortable especially when you u r eating something and they come out sometimes. The quality of wire is not good as it get tangled very easily and sometimes it's very annoying to untangle it, it feels like solving a puzzle😒",3.0 out of 5 stars
Reviewed in India on 3 June 2018,Clayton,Less price. Less Life.,It works as described. But lasts only for a few months. One side stopped working after 6 months of using very rarely. This is a backup option for me if my PLT Bluetooth dies of juice.,3.0 out of 5 stars
Reviewed in India on 7 November 2018,PREM,JBL C100SI,"Sound and material plus wire length quality is excellent I have tried in IPhone and honor, MI Note 5 pro.. In iPhone and honor getting excellent quality sound but in MI Note 5 pro getting little bit low I don’t know the what is exact reason!. JBL C100SI is excellent product to buy from Amazon.",5.0 out of 5 stars
Reviewed in India on 11 June 2019,Madhu Mithra,Disgusting sounds quality and received cheap product,Overall poor quality not even worth for Rs 100 please take this back. And request don't spoile the brand name. We are placing an order because ok for brand. Sound quality is so cheap level like not feeling to listen anything. So disgusting,1.0 out of 5 stars
Reviewed in India on 17 August 2020,Debobrata Das,Defective product,The headphone comes out as defective as it is not giving consistant throughput to both the ears. It needs to be replaced or corrected. Please let me know the process to excercise warranty.,2.0 out of 5 stars
Reviewed in India on 20 January 2021,S Basu,Unexpected detoriation in quality standards,I used to like JBL products and purchased quite a few of them. But recently 2 earphones along with this one the microphone has stopped working after couple of months. Atleast we expect the product will survive for a tear or so. And unfortunately we don't have much option and time for availing warranty facilities. At end of the day it's a sellers market...,1.0 out of 5 stars
Reviewed in India on 15 March 2019,KOKU,Think twice before you buy this product,"I purchased this earphone way in October 27, 2018 and now it is not working properly... The connection between earphone jack and Phone isn't feasible for listening songs or watch videos while lying down on bed ... After sales service is also not available or available but their call and email address for the JBL company isn't working",3.0 out of 5 stars
Reviewed in India on 22 July 2019,Crazy Shopper,Very Good,"Serves my purpose of everyday use especially during travelling, so very good. Sound quality excellent. Noise cancellation good, but could have been a bit better while travelling by public transport.. Con: No volume control buttons",4.0 out of 5 stars
Reviewed in India on 10 January 2021,SRINATH,Received fake product,Received fake product. 1 year back i purchased this ear phones..sound quality is good..those are not working nw so bought this same product again but now i received fake product. This seller is not recommended. Its a genuine review. Dont buy from this seller,1.0 out of 5 stars
Reviewed in India on 8 November 2018,Sunny Bhattacharjee,Itna paisa mai itnaich milenga!!,"For the money you getting it , it does justifies the sound quality.. Material quality is not very robust I mean its soft and I use it carefully because jbl headphone usually go bad from either near the microphone or just below the ear piece. Trust me I have used three jbl before.. Sound quality is fare enough , bass is there but not like an animal its just there. Which does not overthrow the lows and mids. Rather the mids and lows are on the little bit of higher end. The bass is not thumpy if I may say.. So buy if u like jbls coz u will feel the hint of there sound signature.",4.0 out of 5 stars
Reviewed in India on 17 December 2020,Jazz,Good Product.,"This ear phone is nice, I mean for my regular usage. I don't face any problem. The only thing which can be an issue is it starts getting damaged from the end, wire breaks. But, I think that is normal. I used one for around more than an year, and got new one recently.. Go for it! Nice product at this cost.",4.0 out of 5 stars
Reviewed in India on 24 October 2018,Anuj Srivastava,"Good sound quality, but least durable.","After daily using it for around 8 hours, it's in tatters. Though I'll buy it again, because the sound quality is quite good for a 400-500 rs earphone with mic.. Edit: I've bought it 4 times, and all my immediate family uses these!",4.0 out of 5 stars
Reviewed in India on 12 February 2019,Ashutosh Rana,Go for it if u want a good music and also mic...at this range,"Good earphones, got it for around 550 in sale and using them from past 4 months. No problem till now. Its the best option in this price range as the seinhiser will not come with a mic. The mic is very sensitive and the bass is perfect for listening songs. Though i would recommend seinhiser if u would not use the ear phones to talk over phone. Music is best from the seinhiser.",5.0 out of 5 stars
Reviewed in India on 10 June 2020,kish young,Is it your Headphone of choice ?,"1. Good bass (90%). 2. Light weight. 3. Simple style. 4. Wire little brittle - chances of breakage are good ( handle it with care). 5. Ear fit -good. 6. Partial noise cancelling..(70%). 7. Good length.(120 cm). 8. No ear pain on your phone volume limit for 3 hrs ( I tried it upto 3hrs , you may go more or less). 9.Alexa and google works fine without any problem.. 10. Good product , I will give 80% overall performance.",4.0 out of 5 stars
Reviewed in India on 3 March 2019,mallock,Wow,"I got back tired from a trip and put all my clothes for wash. Due to a problem with the washing machine (and my forgetfulness), the clothes remained submerged in water for over 18 hours. After drying my clothes, I realized I'd left my earphones in my jeans. I was heartbroken having lost another pair of earphones to my carelessness. I plugged them in, expecting the worst. But lo and behold! The earphones were still working fine. I am super impressed with this, just wanted to share it with you all.",5.0 out of 5 stars
Reviewed in India on 19 October 2020,Nitin,Dont read another comments,"Best in its price range. not so much physically strong product but sound is superb . some are saying treble is high but it gives you incredible clarity, and bass is amazing checked all high basss sound compairing with my sony headphones , it is better than all. I am sony MDX user which is in about 3K range but after hearing this i am thinking, why Sony??",4.0 out of 5 stars
Reviewed in India on 6 June 2020,WinnerBoy,Great earphones for this price.,Have been using this product for more than 10 months now. Works great. I am always a fan of jbl so no complaints about sound quality. JBL is famous for its bass and this product is no exception to it. Noise cancellation is ok as with any other earphone. Mic works great. Total value for money.. Btw I did drop it a couple of times on hard surface but haven’t had any issues as of yet.,5.0 out of 5 stars
Reviewed in India on 16 October 2020,Nehaal,Worth the money!!,"Sound quality : 5/5. Noise cancellation : 5/5. Bass : 4/5. Wire quality : 2/5. (The left ear stopped working after 3 months, not expected this from JBL). Overall prdouct is nice by looking at the price and sound quality I would suggest you guys to purchase this .",5.0 out of 5 stars
Reviewed in India on 6 November 2018,Shalabh Sharma,Decent sound,First time user of JBL. For the price @549/- the sound is really good. There are other higher versions available which are more expensive. I am gonna try the higher versions as well. But go for it definitely a must buy at this price.,4.0 out of 5 stars
Reviewed in India on 20 June 2020,kasi,Not Satisfactory,"1. Very low sound , probably the mic is not capturing the audio, other side people hardly can hear.. 2. Sound quality while listening music is not that great.. 3. Cable wire is not that lengthy, ite very short.. 4. If you are not liking this product for some reason , you still have to live with that only , as this product only comes with REPLACEMENT option and you can return this in Amazon.",2.0 out of 5 stars
Reviewed in India on 8 November 2020,Kartik Bhardwaj,Good for the price range.,"The earplugs are quite comfortable and the sound stays muffed in really well. The sound quality and loudness is really good for the price you’ll pay for these earphones but if you’re looking for bass I wouldn’t suggest you to buy these, the bass is really faint.",5.0 out of 5 stars
Reviewed in India on 9 May 2019,Anmol Kumar,First time user of JBL earphones,"These earphones in this price range with mic are more better than others but not the best(if mic not included). Sound quality is good, noise cancellation is good, base is average, means the overall quality of these earphones is good. I feel, may be you not or you, some uncomfortable in my ears with these earphones. At last these are better earphones in this price range.",3.0 out of 5 stars
Reviewed in India on 3 June 2019,Aryan Chowdary,Good pair of earphones.,"These are one of the most comfortable earphones I have ever had. The sound quality is quite good. The bass is punchy & the clarity is pretty good. The wire quality is not bad, it feels nice & soft. These are entirely made up of plastic & feel very light & comfortable to wear. These offer very good seal.",4.0 out of 5 stars
Reviewed in India on 7 November 2019,Amazon Customer,Good headphones at normal budget.,Good sound. Ordinary bass and noice cancellation but it is pretty balanced. (Personal preference).. It goes strong for around a year and then gives way. This is the 3rd time i am buying this and both the previous ones started giving problems around 12-13 months mark,4.0 out of 5 stars
Reviewed in India on 5 November 2018,Amazon Customer,Bad product,It has a very thin cable and it broke just in 8 months though i take very care and after that the whole covering from it wore out and just yesterday night the right side stopped working so now they are useless very poor quality but sound quality is good for the price but its not worth to invest in poor quality earphones,1.0 out of 5 stars
Reviewed in India on 18 August 2020,Swagata Banerjee,Good quality rich treble sound but built poor,Sound quality is good enough but not loud but yes tribble is high little bit base is kinda low I guess not rich one bt yes balance doesn't put yours of pain but the think I don't like this is build quality it is so poor if you are a much rough user like me then please dont buy... But jbl claim that if there have any problem on the product they will easly change the products but not to be damage anything only sound problem,3.0 out of 5 stars
Reviewed in India on 22 May 2018,sagar waydande,One Star,"The one side of the earphone has stopped working now. Also, the rubber around the jack has torn out. I tried calling customer care JBL on 1800-102-0525 but it takes me to IVR and when I select the options the call disconnects after 10-20 seconds. PLEASE DO NOT BUY these EARPHONES.. I CALLED THE CUSTOMER CARE AND THEY WANT ME TO PARCEL THE EARPHONES AND INVOICE TO THEIR ADDRESS(HARYANA). (I LIVE IN PUNE. ). THE REPLACEMENT WILL TAKE 12-15 DAYS. AND I DO NOT KNOW HOW MUCH THE REPLACEMENT PROCEDURE WILL COST.",1.0 out of 5 stars
Reviewed in India on 21 July 2019,Amazon Customer,Decent if you're looking for something temporary,"They are decent for the price. There's no noise cancellation of course, but I have seen better illusions of one in other cheaper pairs (like the Mi earphones for RS 400). Builld quality is average for the price, and should have been better.. Average bass for the price, but good sound quality overall.. PS: I was using my Jaybird X4 and needed a temporary replacement for it, so I went for these JBL earphones.",4.0 out of 5 stars
Reviewed in India on 20 August 2020,Suhash,Great product for the price!,"Bought this specifically for Zoom calls using my laptop. Works perfectly fine. Participants are able to hear very clearly so mic is perfect! Plugging it to my mobile, it has good bass for music. Can't get anything better for this price from a known brand.",5.0 out of 5 stars
Reviewed in India on 10 March 2021,Ajit,Very costly and quality is not upto its price,I have purchased it almost 2-3 weeks back but it actually does not meet to the standard of normal earphone like samsung or sony and if you compare the price it actually double. it would have been better if its price would have been rs 200 instaed of rs 700. also one more disadvantage that i am experiencing is that it does not fit to ears.. I would not recommend any one to go for it at this price.,1.0 out of 5 stars
Reviewed in India on 28 January 2019,Sandeep (Bangalore),Beyond expectations!,"I never expected a headphone in less than Rs.1000 category to be so mind-blowing! I have tried both SONY and SENNHEISER. They are more expensive, but don't even come close to this one from JBL in terms of performance. Both bass and treble are very good, and come out with optimum balance.",5.0 out of 5 stars
