date_info,name,title,content,rating
Reviewed in India on 23 November 2019,Sudhanshu shaw,"Great For Bass Lover, But mic.....","I got this earPhone at Rs 999 during the sale, this is my first Bluetooth ear and overall experience is great.. Build quality is superb, lightweight, sturdy and stylish.. Sound quality is great but not as good as Skullcandy, JBL, etc but again in this price, it's awesome.. Connectivity is super quick, just turn on and it's connected. BT range is not that great, it can be improved.. From the battery side, it takes about an hour to juice up for 0%-100% and last for a day(at volume Level 50%-60%).. Things that I didn't like is wires are longer than it needs to be, as I already mention BT range is not that great, mic catches to much noise(no noise cancellation).",5.0 out of 5 stars
Reviewed in India on 2 November 2020,VJ,Issue with battery and connectivity,"Battery suddenly drop 0 from 40%.. When battery is shows 60% ON button does not work until its plugged into power, post connected with power it get ON and work well even if you remove power cord.. Connectivity is good if only used with one device if you are using it with 2 devices it behaves crazy many time or i should say you should only use this with 1 device only.. I thought most of the issue may resolve once i am use to it but its not the case now i am using this for more then a week and worst part is now i don't have option to return or replace. Good Luck if this works for you and seems like a Chine's product only to me.",1.0 out of 5 stars
Reviewed in India on 18 December 2020,RakhuNathan,Nice One. But not 100%,"I have been using Boat headset of same range for the past 2-3 years which was wired. I feel this is not the same as the wired one. The quality of sound was still clearer/bass wise/ shrillness wise in the wired one. Still does its job. Able to take calls during my jog with its mic,able to change songs with the buttons on the sides, everything works great. good one.",4.0 out of 5 stars
Reviewed in India on 13 March 2021,Vasu Pandita,Its Good if you got Lucky,"I exchanged my bluetooth Headphones coz They were so Poor in Call Quality and so tanks to amazon they exchanged it within 2 days and the new headset works fine now , in terms of sound or bass quality i was satisfied with the one that i recieved earlier as well, noise cancellation is what youll find at this price is not as good as this one has so yes, the defective one i recieved i was unsatisfied with it but the new onwe i exchanged made me feel Value for my money",5.0 out of 5 stars
Reviewed in India on 5 November 2020,Prits,Great product | Water resistant,"Purchased this for the second time as lost the first one. The product is fantastic and the bass effect is superb. Using this product for multi purposes including running, cycling, and commuting. Cycled in the rain and so far nothing has happened to the product. Recommend it as it is also less expensive.",5.0 out of 5 stars
Reviewed in India on 18 June 2019,Prasad Nemade,They Rockzz!!,"Amazon packaging : Not up to the mark, only comes in a plastic ploybag which is the outer bag, no internal protection per se!. Durability : looks sturdy, package also says sweat resistant, only delicate part is the charging port flap :P. Sound : it rockss!! Bass as well as trebles. One good thing is it wont let you increase the sound beyond a threshold via headphones ( u can do it from phone :P). Noice cancellation is awesome.. Felt slightly more protruding, needs to be inserted deep into ear👂 otherwise chances of falling down ( not on the ground btw). Package contains : charging cable 10-15 cm long, 2 pairs of buds of different sizes, warranty card + manual. Colour : red + black matt finish.. Its post delivery feedback so no idea of battery backup, charging, sweat proof. (Will add later)",4.0 out of 5 stars
Reviewed in India on 17 July 2019,Alice,3 star,"The range of Bluetooth is very low. It does not work properly if you are in a different room. Sound quality is good however, during calls there is fluctuation. The person onnthe other end of a call always complain about the irritating noise coming from the earphone, which I cannot hear. To confirm it, I asked my friend to record the call. After listening btobthe recorded call, I could hear some sound like tak-tak-tak. My colleague does not have this issue though. I cannot use it for a longer period of time since my ears start having pain.. Otherwise, it a good earphone. Good to buy at this rate.",3.0 out of 5 stars
Reviewed in India on 6 January 2021,SAURAV KUMAR DAS,GOOD BUT NOT BEST,This is my third boat Bluetooth headset after boat rockerz 235V2 & 255pro.. I think 235v2 is far more better than 255 series. I will provide its quality as per pros and cons. Pros. 1. Very good wire quality. 2. Noise cancellation good. Cons. 1 Sound quality not upto the mark.. 235v2 far more better. 2. Whenever u receive calls 235v2 starts vibrating which I have not found in 255 series. 3. Battery backup not good. Since I have used 235 and 255 series I would say go for 235v2 for better sound quality and experience,3.0 out of 5 stars
Reviewed in India on 8 July 2019,Vihari bellamkonda,Review time..!!,"I bought this boAt rockerz 255 on my friends suggestion, hez using these for a quit while now say months... Whn i ordered i got a defective one...mic issue...crackling sound, buzzing noise.., So replaced it. Now coming to the review, the sound is OK OK at this price range, battery works fine but the more u use u know the electronic products the work time reduces.. they mentioned 6hrs but for me..5hrs max. Again it depends u see. Easy to use.. some devices tale time to settle as i said my 1st defective product , ot took min to settle down n give a good sound.. untill thn u hv to bear with crackling sounds buzzing noise..(i said with some devices not all, u shld b lucky to gt a gud product at 1st time or else replace/return). Wire is a bit lengthy though if u dn hv a problm with tht, then its fine. Buttons are on right side so difficult to operate while riding bike as we hv accelerator on right side. Overall OK product at this price... Atleast its better than boult curve band/ boult probass space. And now my friend got an issue with his boAts mic... Hv to see how long my boAt will be in condition.. Sound quality - 4/5. Noise cancellation - 3/5. Moisture wicking - 3/5. ------#---------#---------#---------#----------#----------#------. REVIEW ON 8th March 2020. Facing some issues with Mic - voice assistants not responding when i say hey/ok google, hey cortana... Charging is ok. Hearing Some crisp disturbnce sounds, sound quality a bit lowered.... Very difficult to maintain this band around neck while riding... Sound volume levels got lowered a bit..",3.0 out of 5 stars
Reviewed in India on 18 June 2020,Srobona Chakraborty,Good at what it does!,"This bluetooth headset is a nice one. After almost 1.5 years of usage, it is still doing a great job.. The box contained the boAt Rockers and three pairs of ear-tips ranging from small to large size.. The battery life is not amazing but it can suffice for a full working day with a lot of calls and streaming internet content. Battery is still in good shape.. It shows battery percentage in multiples of 20. For example, after 100%, it will show 80% directly. No issues with that.. The bluetooth range is decent. It tends to disconnect when the device it is connected to is say, a room away.. The microphone quality is also decent because no one complained about it.. It is certainly not the absolute best in terms of audio quality. This department is highly subjective but, a pure, neutral sound cannot be expected because of the emphasized bass which I enjoyed. The mid-tones and the high-tones tend to get muffled a little bit but then, that's what we must expect from any earphone that has added bass to it. It is definitely enjoyable.. There exists latency but it's negligible. One might not notice it unless exclusive attention is paid to the same.. If you want that added bass and neutral sound isn't your cup of tea, you can check it out!. Noise cancellation doesn't make a major difference because the ear-tips are in-ear style.. However, it has a micro-USB port that it uses to charge.. However, with the likes of Realme Wireless Buds, OnePlus Z and Oppo Enco in the market, this is not the best buy but it's still a good buy if you're very tight on budget. But 1.5 years ago, it was definitely a great buy.. Cheers!",4.0 out of 5 stars
Reviewed in India on 8 November 2019,NeeKap,Ok...nothing great....,"Well first things first...it's boAt..so don't expect it to perform like BOSE.... Bluetooth... I initially had some issues with setting it up with my mobile, but eventually things got sorted out.... Sound Quality....it's ok nothing great...can't compare it to any other brand like JBL, Sony etc...because I didn't pay that much.... In the Ear fit...now that's the real issue with it...it would never fit properly...no matter how hard I try...keeps falling off.... So overall...go for it if Ur budget is less than 1k...otherwise I would suggest to go for a better device from Sony or Samsung or JBL....",4.0 out of 5 stars
Reviewed in India on 22 January 2021,Babu R,Worth the money,Review after 2months of use.. Pros. 1.Good sound quality for the price.. 2. Adequate bass (my perception). 3.Pairs almost instantly. 4. Volume control works fine. 5. Ip68 works just fine serves it's purpose during workouts.. 6.Magnetic ends of ear buds serves the purpose to keep the headphones around neck without ear buds swaying around when not in use.. Cons. Battery back up could have been better. Lasts for almost a week on full charge with daily 1hr usage.. Final verdict. Overall value for money.,5.0 out of 5 stars
Reviewed in India on 4 July 2020,Mohammed Riyaz R,Waste of Money 😞😠,"I bought this headset after listening to positive reviews from a popular youtuber in his channel. Now I regret my decision to buy this 😠. This is my review after 8 months of usage. I got it for Rs 999/-. The sound quality & bass is ok.. The range is around 10m without any obstacles in the way.. The worst thing is that it doesn't fit into my ear properly. It always keep falling out.👎. I tried the 3 pairs of earbuds provided with the earphone. No use 👎👎. It can't be used while doing exercises or gymming. The neck band kind of jump around with u when you move. Again the earpiece fall out. It might be a design flaw.. Can't even use to make phone calls or recording audio or voice. Same issue👎👎👎. After a while , when you turn your head or when u move or sometimes it comes out of ear by itself.. Now I only use this to watch movies because it's wireless & I can put it back when it goes out of place.. Doesn't serve the purpose. Don't waste your money on this !!!!👎",2.0 out of 5 stars
Reviewed in India on 19 January 2020,Vallabha Sayar,Decent pair BT earphones under 2k,"I'll break down my review into 4 parts : Sound quality, noise cancellation and calls(mic), battery and ergonomics. Sound quality:. For the price range of 1.2k, ( I got it for 900 rupees during 2019 Dasara sale ) the quality of sound is pretty crisp. There is a slight overtone to Bass while the other elements are balanced. Personally, I think this balance is perfect. Given the pricing, I'd rate 5/5 for sound quality.. Noise cancellation:. For the pricing range, I'd say the noise cancellation is pretty decent. Somewhere close to half volume your noise cancellation works seamlessly while listening to music. On the other hand, when I'm on calls, the noise cancellation is pretty poor. People often tell me that they're clearly able to listen to all the talk and noise and honking etc, from the background but not my voice. So I have to pull the mic closer to my lips to be audible enough to eliminate background noise. So, I'd give 3/5 for noise cancellation.. Battery:. I play music at a pretty low volumes (some 3 button presses lower than half volume) So, the battery can easily last upto 6 hrs. If I'm watching a movie or TV series, it'll last for 7-8 hours. The charging time is pretty nominal. I charge it from 6:45 am to 8:15 am and it would have gone from 0 to full charge. You could charge it with a 2.1 A adapter for a much quicker charge but I don't know if the earphones can handle that current without getting damaged in the long run (read the institution manual). So, at this pricing, I'd give battery a 4/5. Ergonomics:. I must say, my favourite part is the magnetic lock. It's convenient and you can simply wear it around your neck like a necklace. It's easy to tuck it under your collar and keep it locked when not using. Looks sturdy though I don't wish to test it ! One disadvantage would be that that wire is a little too long and that wasn't necessary. It's bulky and unlike other BT earphones, you can't throw them in a bag, you'll need to be careful where you put it. If the ear hooks are positioned correctly, you should have no pain around the ear cartilage while wearing them for long durations. I wear it 2.5 hrs a day to work and I rarely feel irritated or pain around the ear. So, I'd give ergonomics and overall comfort a 3/5. Combining the ratings for all the above mentioned parameters, the overall eating turns out to be a 4/5 for this pricing which is pretty decent I'd say. Whenever it's on offer (under 1000 bucks) and you want a pair of BT earphones, simply go for it. I can absolutely vouch for it.",4.0 out of 5 stars
Reviewed in India on 29 April 2019,AmazonCustomer,After using for an year.,"CONS:. -These earphones does not tell remaining battery till it is very low. A button should be there to know battery life.. -After battery gets low they don't last more then 6 mins or so. Also voice assistant keeps shouting battery low. They become unusable.. -More earbuds should be there. 3 sizes do not fit all.. PROS:. - Boat has best after sales support no other company comes close to them. Repair and replacements are completely hassle free. ""THIS IS WHY I PURCHASED THESE"".. -Sound quality is good.. -Build quality is good.. -Water resistant. -Battery lasts sufficiently long .. Edit : Reducing 1 star. Repair and replacement is no longer hassle free. You will have to visit their office.",1.0 out of 5 stars
Reviewed in India on 25 December 2020,Sarif Sheikh,Not Worth the Price,this is good brand product but. it is not up to the mark and features here are also not that satisfying. bass is there but on a Lowe Profile side. High and Mids are are clear but sound pretty low one cant hear in a low volume. Neckband strap is also not skin friendly so be careful with that.. Overall 1.5/5. No Mangnetic on/off. no fast charging. no type C. Didnt Like the Product.,2.0 out of 5 stars
Reviewed in India on 15 August 2020,Sunil Talwar,I am not buying this brand ever again,"Sound quality was good while it lasted. Product didn't last for more than 30 days. It just refuses to come on. Tried calling the service agency, but no response. Wrote an email to the company, no response from them.. I have edited my entire earlier write up. Typical Made in China product. Talk claims on quality, but fails miserably to keep up to its word.. Please do not buy this product. Total waste of money.",1.0 out of 5 stars
Reviewed in India on 28 July 2019,BASAVARAJ,Budget Bluetooth earphones,"I had been using it for more than week now. 1) Audio quality is good,. 2) When I put it around neck, I don't feel it is there.. 3) But for some reason after long hours of usage ears started paining. I removed ear loop hooks and changed the ear phone tips to smallest size. Now I am able wear them for little longer.. 4) During call I checked with caller about noise and call audio quality. They didn't complain.. 5) 3 buttons can be felt easily when you are wearing them. Accepting calls is easier with middle button and other 2 buttons are volume up and down bottons.. 6) With long press and saying ""OK google"", google assistant can be activated.",4.0 out of 5 stars
Reviewed in India on 14 August 2020,George Thomas,Amazing is just a word,"I knew Boat was good but this exceeded all my expectations.. 1. The sound is amazing, better than some.wired headsets that I have.. 2. The highs and lows are captured perfectly.. 3. Easy to pair and operate, simple and easy; even kids can operate it.. 4. Been using it for my walks and use it for both phone n music. I keep my phone in my pant poclet and there is no loss of range.. 5. Have used it for 2 hours and the battery charge is still on.",5.0 out of 5 stars
Reviewed in India on 12 July 2019,Simit,Comfirt Quality Regular usage.,"After a week almost i would say that its most comfirtable and light weight.. Appearance is ok sporty touch and black colour looks professional too... Comfirt in Ear, non slipy and proper fitting in Ear gives good noise cancellation.. Sound are good at vocal and music both.. Bass is as per other good haedphone and not so so much extra as mentioned here in other reviews and product discription.. Batery is ok for mderate use. Charge every day if use is more then 4- 5 hour in a day. Its very very good for routine listening of music and talk, but if you looking for party type sounds like other big headphone then its not suitable. And so is orice to be kept around 800-1000 thats too also due to brand",4.0 out of 5 stars
Reviewed in India on 12 October 2019,ShambhaviM,They are not Okay,"The problem is its battery life.. worst. I had boat rockerz 270 which worked so well once charged.. also.. it has a very abrupt behaviour when discharged... I had kept it on charging for good 3 hours and when turned on.. it started saying battery low in 5 mins .. then switched off.. I put it on a car usb charger for 15 mins hardly n it said 100%.. The sound quality is just ok... Not sure of its real or fake coz its just like any other local earphone brand.. You will start feeling headache / ear ache if you are using it for long time.. Also the charger provided with the product is cheap, low quality and the wire is very small in length.. The 2 magnets are not quite working... Only good things about the earphone:. Lightweight and good color.. The earbuds are fine as they fit in and do not get off easily, in case you go on a running or something while these are on.",2.0 out of 5 stars
Reviewed in India on 27 July 2019,Swapnil Dhabekar,I can confidently say go for it.👍,"See I'm writing this review after rigorously using it for 1 month. So it's my honest opinion on it. No BS.. 1) Sound Quality is really very good. I personally like it. Now I don't know of others taste. While listening music it feels good as it gives balanced output.. 2) Among all I'm quite impressed by it's battery life. It really goes on long after continues use I've noticed it & even quickly get charged also once put on charging mode toh anyways battery ka toh muje nhi lagta problem jaldi aane wala h.. 3) I've handles it in various ways and also put it in various ways in bags sometimes thrown here and there and main thing I've use it in rain recently for really long time I was riding and suddenly rain came so at that time came to know the quality of it. It's really nice. I've used it in rain for almost 4-5 times in heavy rain although that's different thing that I later on after 10 min covered it because intentionally I don't wanted to damage it.. 4) When you are riding a bike and if unfortunately you put earphones in ear which you shouldn't do it but if someone does also then the problem is that by air flow the 👂 earphones get moved away because of air from our body which sometimes make us uncomfortable while riding. So for that you need to tuck earphone's inside your tee or shirt or beneath your collar of shirt to get hold on.. 5) It's a very light weight earphones don't go on my words you will feel when you take it in your hands.. The only thing they should have provided is more earphone buds of various size they didn't gave anything with box.. Overall till now I don't have any hard feelings or negative feelings toward it might be because I haven't I think experienced, that's why. Good to go with this product. 👍",5.0 out of 5 stars
Reviewed in India on 5 December 2020,Sourav Bose,Awesome is the word for these Rockerz!!!,The Boat rockerz are awesome. That are perfect for use while running/jogging. They are comfortable enough that you wouldn’t even feel they're plugged in. Sound is clear and loudness is enough even in crowded areas. Phone calls are good and no irregularities found in voice reception. Battery lasts for over 10 hours even after constant usage. Charging is fast enough. Overall I'm fully satisfied with the rockerz.,5.0 out of 5 stars
Reviewed in India on 3 April 2019,Anik,Lousy headphones,"I primarily use this headset for my daily bike ride to farm which is full of pot holes , trenches and bad roads. When I listen to music I tend to forget these obstacles and focus on my day to day goals. Day one use was okay. However now whenever I plug this with any of my Bluetooth device, I hear screeching sound just like old days mobile network coverage sound. I tried changing my mobile with other however problem continues. Also if you add another 500rs to will get jbl ones better than this boat rocker. Absolutely waste of money.",1.0 out of 5 stars
Reviewed in India on 28 May 2020,Sachin Sharma,Consider This before buying,Battery Backup kam hai yr.. 6 hours toh kuch bhi nhi hai or pubG k liye thik hai kaafi hadd tak sound bass everything is good but battery Backup as compared to other brand is low... Go for it .. i received a one side not working..but thanks to Amazon hassle-free return policy i am returning it back.... If you want Beat or skull candy like quality simultaneously you can compromise on battery Backup go for it... High quality music 6 hour voice call 8hours youtube videos almost 8 to 9 hours...,4.0 out of 5 stars
Reviewed in India on 27 October 2019,arpit vaid,Lovely product,I love this product basically I order this product for personal use. I buy this in just 999 rupees and I love this to be very Frank if you are getting this in 1000 or 1100 rupees it is value for money and basically those who are playing games and need headphones with the surround sound this is basically for you guys only because I used to many products and which generally legging the sound or you can say the sound delay I am using airpods as well. To be very Frank it make sound delays and that was around 10 times more expensive from this. And the conclusion is this is the best product you can buy in 1100 buks,5.0 out of 5 stars
Reviewed in India on 29 February 2020,Shoryaan,Buzzing sound,Sound quality is not so good .. always a distorted sound is the background like a radio ....bass is super great ..but that buzzing sound make it distorted and yes they cause pain on the ears and then into the head ....,3.0 out of 5 stars
Reviewed in India on 21 September 2019,Nishikant,Boatrockers 255 vs JBL T110BT,"I have this and boat rockers 255, so i m giving a comparison here. Believe me guys this is not at all compared with the boat one. The bass is excellent in boat, where as this does not have at all. I saw the rating and bought it, but please don't get fooled by the name JBL. The sound quality in this is same as a roadside 50 rupees earphone. I paid 800 more for this than the boat, but repented. Only pro in this is the earpieces are lightweight compared to boat one, whereas the holders in boat gives a nice support to hold the ear pieces. Rest any feature you compare the boat exceeds at par.",4.0 out of 5 stars
Reviewed in India on 23 August 2020,S.Joseph Vijay,Quality product from Boat,"After using for a week, it's value for money & there is no doubt about it. I basically wanted these for making calls which it is totally capable of without a complaint, so I am satisfied. Sound quality during calls is very good. Looks beautiful, has good built quality & the finally the main quality ie. Sound & here sound quality is pretty good, gives a thundering Bass at above 50% volume & overall very enjoyable listening.",4.0 out of 5 stars
Reviewed in India on 14 August 2019,jowan gurm,OVERALL its awesome . . . but this BEEP,the product is all over good in this price. i got it in freedom sale for ₹999. sound quality is awesome. bass is also good. no connectivity issues. no discomfort to the ears. battery backup is of 6-7 hours. charging time is 1.5-2 hour for full charge. you can use them for half hour after 10 minute charging. but . . . the only thing i hate about these earphones is their BEEP sound. every time i play a video it beeps if i pause the video it beeps and on instagram while scrolling posts if a video comes up it beeps there also and on next video post it beeps again and while scrolling stories on snapchat/insta it beeps there also. OVERALL its awesome but i hate this BEEP,4.0 out of 5 stars
Reviewed in India on 2 June 2020,Rohit,Amazing product at affordable cost,"Writing review after 4 months of usage.. Instant connectivity, however i find the power on and off voice notification irritating.. Charging and charge hold is good. Gives 3 hours approx. talktime in 20 mind charge. I found this useful. Full charge gives atleast 6 hours of usage (used it more than couple of times when watching series).. Noise cancellation is good, voice clarity is nice loud and clear, however is sometimes bassy like the person from other end is talking in a hall., Maybe something to do with the network.. Music is above average. Had given 5 stars for music and bass but after 2 months of usage i found the volume drop i.e. even when setting the volume level at it highest level, the output is not that heavy as it was in first two months. Though checked all my phone settings, nothing has changed.. Bluetooth connectivity, and range is seamless and fantastic.. Overall a good product at the price offered. Surviving the lockdown using this for my office calls and evening movie time.. Will recommend this product who is looking for an above average quality at an affordable cost. Don't expect too much for music, for voice calling a best available product.",4.0 out of 5 stars
Reviewed in India on 30 July 2020,Bihari Prasad,Good choice neckband,"The neckband ar very good. The quality of neckband is very awesome, the cables the earbuds and the neckband are looking premium. Tge sound is very loud and bass is high. The sound is ballanced. The noise cancellation is very good.when we plug the earphones the noise cancellation works very properly.. The charging is very fast. When i open the box the earphones are only 40% charged and after 5 to 10 minutes i plug tge earphones for charging and after 40 to 50 minutes the neckband are full charged. The one thing that disappointed me is that the playback time of neckband. And the mic is also very good. The Bluetooth connectivity is also good.",5.0 out of 5 stars
Reviewed in India on 4 September 2019,Vishal Vaidya,An honest review after a month - Overall a true value for money,"Well, I have been using these for a month now and the earphones are really good. The sound quality is immensely saturated. I could figure out the bass, treble and other modules separately. The bass is good for people who are not audiophiles. Like if you're not into sound recording or need minute details to grab onto, its perfect for you. I grabbed the deal in 1k though, so it was a nerve cracking deal for me. The battery lasts for 5 to 6 hrs for me even if I stay connected to the phone via Bluetooth without playing any music. It lacks the backup if I keep using it for listening to music for an hour or so and lasts for about 4.5 hrs or so. Mic quality is kinda okay clear but it catches too much of sounds of around you which can irritate the person on the other line. But on an average a great deal to get your hands on.",5.0 out of 5 stars
Reviewed in India on 18 October 2020,Dr Vikrant,Best buy under 1500,"You need not to look for any other product if you are looking for earbuds in this range. In amazon sale I got it for 899/-. I even own wings earpods worth 3999/-. Trust me this pair compete with wings premium quality earpods.. Super base, awesome sound quality and excellent notice cancellation with comfortable to ears.. I selected this pair after searching almost 15 items and m happy with this one.",5.0 out of 5 stars
Reviewed in India on 31 October 2019,nithinz,Connectivity issues after 4 months of usage.,"Purchased on 20-June-2019. BoatRockerZ wireless earphone has started giving connectivity issues since this morning. Now it often gets disconnected and after a few seconds it again connects. Sometimes I have to turn off and turn on to pair again. Initially I thought it was because the device was away from the headset and I started holding closer. After several trials, I gave up thinking that could be because I haven't put the earphone on charge last night. But after entire day of charging, when I connect to listen the same issue recurrs.. I am now looking for my abandoned wired earphone.",3.0 out of 5 stars
Reviewed in India on 13 October 2020,Amazon Customer,Average,"So after months I am reviewing this product.. Its good if u want to watch Web series or movie or music.. But sometimes it irrites in ear after an hour.. Build is good.. Design is nice good for gaming too but u need to speak loud while talking... Magnetic feature is very light it not attached itself need to fix them plus it unfix in movement magnet is not good.. N everytime it need to connect to the phone that's very bad feature, no vibration on call another drawback... It took around 1min to connect again so cnt connect it if suddenly someone calls if it was disconnected that time. Overall its average n yeah no on off on magnets connect or disconnect.. Thats very very poor",3.0 out of 5 stars
Reviewed in India on 16 October 2019,Himadri,"Amazing sound, awesome connectivity, disappointing battery","Undoubtedly quick Bluetooth connectivity.. Portable light and affordable. Voice quality is good, liked the neon colour. Some issues I wanna discuss in detail. 1. Earbuds don’t fit in ears, there’s no extra pair of earbuds lock, you loose them quick, it’s kinda cheap material. 2. There’s no noice cancelled support and pre fed boat rockers dialogue are annoying. 3 pretty bad battery! Doesn’t stand whole day gets drained in like 2 hours of constant music playing. Rest everything is fine! Battery is disappointing",3.0 out of 5 stars
Reviewed in India on 11 July 2020,Sonal,"Must buy, keeps hands totally free for other work",Wonderful handsfree bluetooth headphone. Easily connects to any bluetooth device. Is best for train travel as you can keep phone inside bag and still talk/listen to music with no discomfort. Now a days has been very useful during this pandemic for wfh office calls particularly as its wirefree so my hands reamin totally free & dont have to roam with laptop plugged wired headphone. The earplugs are soft and dont bother even after hours of use. Charging lasts for quite 2-3 days so doesnt need to be charged every now and then.,5.0 out of 5 stars
Reviewed in India on 28 June 2020,Harshavardhan,Great Product with average battery,I have been using this Boat rockerz 255 pro for more than 20 days. Sound quality is awesome. Bass is extremely good and the call quality is awesome. None of the person at the other end complained regarding the voice quality. Everything is perfect except the battery. I usallly used to charge once in a day and it comes for a full day. It comes for more than 5 hours on my usage. One important thing is it charges quick . Within 1 hr it charges full. There are 3 buttons in it. Center button is for On/ off / pause/ google assistant and Volume up button is used for volume increase and playing next song and Volume down for volume down and previous song. Whenever you power on and off it will comes up with a voice command. Often the sound breaks for 0.003 seconds and connects backs automatically. It's not a cons. I'll hereby provide the Pros and cons. Pros:. 1. Excellent Sound Quality. 2. Bass is awesome. 3. Call quality is good. 4. Connnects two devices simultaneously. 5.Build quality is awesome. Cons:. 1.Battery is average. 2.No auto pause feature when the earbuds are joined like there is realme buds and oneplus,4.0 out of 5 stars
Reviewed in India on 22 October 2019,Buddhadev kundu,good deal at this price,"I got it @ 999/- on the day after i ordered it. Sound quality is not the best but good, extra bass is available which somehow destroy the lows and mids. but decent at this price range. battery back up is also good. i have not charged it,already used it 3-4 hours at mid volume. Call quality is also good.overall a good package from Boat, you can go for it.. only con is the bluetooth range. it is very disappointing. if you roam about in the house keeping your phone on your room the connection gets lost!. otherwise it is good overall!",4.0 out of 5 stars
Reviewed in India on 15 July 2019,Vamsi Arjun,Perfect companion in all circumstances.,"Built quality, Sound Quality, Noise Cancellation, Voice commands, Call quality everything is just perfect BUT biggest drawback is Battery backup. When 60% left and you start using within few mins it directly falling to zero. Which is really pessimistic. However it takes couple days of moderate usage to reach 80% so overall it's a bang for buck. I strongly recommend to go for this sportive wireless headsets.",4.0 out of 5 stars
Reviewed in India on 21 February 2020,Reenz,Returned my Product...,"I really rely a lot on reviews while buying stuffs. So I take efforts in writing one to help others too.. Well, I was actually blowed out by the near to lakh positive reviews of this headphone. So ordered it without 2nd thot, faced two issues,. 1. Bluetooth range wasnt satisfactory and 2. Constant disturbance. I assumed that may be mine is defective as I still relied on reviews I had read. So I ordered a replacement. Sadly the replacement looked like a refurbished item with no proper seal and packing. Anyways it was the same as I felt on my 1st boat.. Additinally, I ordered sony WIC200 headphones. The experience was different. Advantage was good range of connectivity and soft sound on ears.. So to summarise, in a line for people who like bass, mostly want to use it for movies or hear music, BOAT is best in range and for people who want good call range and soft sound for music n movies may like to buy WIC200 Sony.",2.0 out of 5 stars
Reviewed in India on 6 July 2020,Vvv,Worst Product and Terrible after service,"The Product is very average and couldn't sustain for 4 months of normal use. Started giving issues with one ear piece . Buttons are also quite delicate . Thus contacted the Boat Service center, they arranged for the pick up and all. However its been over 20 days there has been no update. Despite several reminders over email. Funny part is the customer care number doesn't work only. Pathetic service and worst company. There are many good head phones are in the market go with those brands. Please do not go for this one as you will be conned for sure.",1.0 out of 5 stars
Reviewed in India on 27 March 2021,Azhar Maulavi,Budget friendly good for casual use.,"So it's been some time I've been using these about a month I guess, and I can say I'm fully content with these, sound quality is good, they are durable, light in weight, fit in ear just there, bass is a bit overrated but I think for me it's ok, voice on call clear enough. So overall a good make all in all, find the below review to check out and decide if these fit your specs for a perfect buy.. So when you unbox these quite a good box and you can see through the plastic covering the headphones, once you open the box you'll find some docs such as the warranty card, and the boat pamphlet, and some other doc's related to boat.. Make - I think the make seems to be quite good in this price, when I wore them for the first time I couldn't feel the headphones around my neck then, they've just managed to make them light but still heavy enough to sustain around your neck, you'll find less buttons and the best part for me is that they have provided a C-type charging socket which was just a Cherry on the cake for me as I possess a One plus. They've taken care that it doesn't get itchy around your neck and also you keep enjoying your music experience so great work on that front, the wires are a bit long coz they are connected to the end of the heavy plastic material, and I'm afraid I might just pop off one the wires if my activities are a bit aggressive, so I hope they work on that part, the erabuds fit okay in the ear I can feel a heaviness in ear when I wear, them, plus the smallest of the rubber tips just seem the medium size to me maybe because of the external part being bigger in size than the internal part that goes in-ear. So I'm not satisfied with the earbud part that goes in-ear but all in all I think they've done a pretty good job to provide the best quality in this price range.. Music and call quality - On the music front I think they've done a decent job, the earphones a loud and packed with extra bass, now what happens is if you are connected and you get a call it just bangs in-ear which could be dangerous if your phone ring volume is full, they are just too loud so it's difficult to guage other music fronts and beats, as far the bass is concerned it's just wow if you're listening to bass packed music. So if you are looking for that detailed music breakdown it's a heartbreak there, and I also happen to get a lag for about .1 or .2 seconds which means gamers I won't recommend these to you, but if you're just looking for casual use I think you can just go for it.. Noise cancellation - Actually people have misunderstood the noise cancellation funda in these, so there is no extra feature or a button where you press and get the Noise cancellation mode active, so then what does it mean, whatever they have advertised that is partly correct yes it has noise cancellation but not that at par, it does a pretty decent job though, if you're wearing these then you might wanna press them into your ear to get better results for the noise cancellation part.. Price - I got these in a sale price of ₹1499 on Amazon, so I feel that's a great buy in such a budget, the original price appears to be ₹1999 however you'll find them at ₹1700 - ₹1800 on Flipkart, do remember to check your prices before you buys these.. All in all a wonderful product if you're engaged in calls, and casual browsing and streaming videos online, good enough for listening to music, I would suggest a best buy budget friendly.",4.0 out of 5 stars
Reviewed in India on 8 February 2020,Samapti Mondal,Quality,It's a good product it's also alert when the Volumn in high or low. Battery backup is excellent. Charging time 40 min,5.0 out of 5 stars
Reviewed in India on 26 January 2020,SENTHIL KUMAR,Boat head,"First of all..,If you are looking for a good Bluetooth headset go for this one.The product is amazing and very pocket friendly, thanks to amazon for the discount and speedy delivery. Was Not very sure about boat headset but this one surprised me..Battery backup is awesome and also displays the battery level on the mobile phone to which is connected.Amazing bass quality and refinement in the audio clarity overall a very decent and good product. Last but not least this carries one year warranty.",4.0 out of 5 stars
Reviewed in India on 15 March 2021,Clement Fernandes,Value for Money,This product was recommend to me by a friend. Good product and connects easily. Good sound quality and also has long lasting battery. Sometimes I don’t have to charge it for even 2 days after heavy use. Sometimes while speaking on the the person I am speaking to is not able to hear me. Over all a good product and value for money. Will recommend this product.,5.0 out of 5 stars
