date_info,name,title,content,rating
Reviewed in India on 22 August 2020,Haneesha,Good Product,"Decent product at this price range. I really don't see noice cancellation during calls. Bass is okay. If u increase the volume, then it is not soo good. If you are looking only to listen music or watch movies. It's a good to go product. If you are looking for any office work kind of stuff, then it is not soo good product. It is very hard and very much durable even though you use it rough and tough. So the question is, Is it okay to buy? You decide.",5.0 out of 5 stars
Reviewed in India on 24 August 2019,Ravindranath TV,Awesome Head phones.,"Excellent head phones, really didn't expect this kind of quality, guys it is really awesome head phones. After putting this in your ears you will completely involve a movie or music, you will feel like you're in DTS theater, such kind of quality it has. I'm very very happy with this head phones. Thanks allot Boats for creating such kind product with less price..",5.0 out of 5 stars
Reviewed in India on 9 March 2019,Aniket Yevankar,The best quality at this price range,"This is indeed the best possible headphone at this price range.. Pros:. 1. Sound quality and Frequency response are good.. 2. Low price.. Cons:. The size of the earbuds is very large as compared to other headphones. Due to this, it is not comfortable to use it while working out. It easily falls out. Hence I started to use the wings provided, but wings caused my ears to hurt.",4.0 out of 5 stars
Reviewed in India on 7 March 2021,glowrina g.,Wire is flat better tangle free. Also mic is above the average level..,"The earphone is very nice in its Design,sound quality but just that it's not comfortable to wear. It keeps falling off ,to support it comes with a supporter or whatever it is called , wearing that brings pain to ur ears. Other than that the earphone is very good. But not comfortable enough to wear it and forget about it.",3.0 out of 5 stars
Reviewed in India on 26 November 2018,Biswajit,BLOWN AWAY!!!,"I was a Sennheiser user since more than 4 years but upon a friend's strong recommendation i went for Boat this time.. The product was delivered and after unpackaging, i was pretty impressed with the build abd design.. But then i put them in my ears and as soon as i played the song, i was BLOWN AWAY!! The BASS is just WOW!. This is specifically for people with a craving for Bass. If you are not a Bass lover dont go for this.",5.0 out of 5 stars
Reviewed in India on 21 August 2020,Amazon Customer,No volume adjustment or call management button,Doesn't have a button for volume adjustments or for calling/ending a call or skipping tracks. Extremely disappointed with that - isn't that supposed to be part of even a basic earphone?. Am stuck with this as I can't return the product and can only replace it :(. If only,2.0 out of 5 stars
Reviewed in India on 14 October 2019,Supreeth Bhaskar,I'm giving it 4 and here's why,"Given the price point, it meets the expectations. I'd have given it 5 if it had better noise cancellation with microphone. Calling over microphone at high volumes is disappointing as noise cancellation is poor and that leads to high distortion.. regarding the sound, it lacks quality at high frequencies namely, guitar music or any other string instrument music. Again keeping the price in mind, I shouldn't really be compalining about this. Overall it's a 4.",4.0 out of 5 stars
Reviewed in India on 25 October 2020,ankit thakur,YOU WILL NEVER REGRET BEST IN EAR EARPHONES  under ₹ 500 and ₹ 1000,NOW THIS IS WHAT BEST QUALITY LOOKS LIKE. I RECIEVED IT TODAY (28/10/2020) DELIVERY WAS ON TIME. THANK YOU. #AMAZON. #BOAT. BEST SOUND QUALITY. YOU COULD GET UNDER. ₹1000. VERY GOOD BASS. GREAT SOUND QUALITY.. GREAT FAN OF BOAT PRODUCTS. AND VERY DURABLE TOO. I AM USING SAME MODEL SINCE 2 YEARS. NOW I PURCHASED SAME FOR MY BROTHER.. THANK YOU AMAZON AND BOAT FOR PROVIDE SUCH GREAT PRODUCTS. IN VERY REASONABLE PRICE.. YOU WILL NEVER REGRET BUYING IT.,5.0 out of 5 stars
Reviewed in India on 4 July 2019,RAMMOHAN,BOOM BOOM BASS! 🔊,"Excellent product with bass boosted technololgy by boAt.I brought it 3months back, till now no issuses.. Highlights:. 1. Good Bass(Get more bass by adjusting the Equilizer of corresponding music player). 2. Metalic Surface Finish(Good Durability). 3. Elegant look(I brought Red Color). 4.Good Noise Cancellation mic. 5.Easy to fit into your ears,no stress feeling even if you want to listen music for long time.",5.0 out of 5 stars
Reviewed in India on 9 November 2020,Priyanka,Waste Product and Bad Seller,The product was packed very bad and when it came it was a defective one. I do not want to comment on the Brand as the product can be defective at times but the seller had opened this product and packed as if he wanted to stuff and send it even though he knew that it was a non working earphone. I returned and bought wecool earphones. Dont go for it.. I am disappointed with the seller.,1.0 out of 5 stars
Reviewed in India on 11 October 2019,Amazon customer,One side stops working,Writing after six months of use. One side will always stop working. Though u can replace the earphones by raising a request on official boat website. But that also can be done only till one year. Not durable.not made for rough use.,1.0 out of 5 stars
Reviewed in India on 2 November 2019,omkar gurav,Best Sound Quality Headphones.,"Very nice product, build quality and wire quality is exteremly very good, sound is also good at this price range. ... Tangle free cabel is best for rough use. ... L shape jack pin will adjust for all devices makes it more secure.. Features & details:-. Innovative housing design enables for easy adjustment and optimal wearing comfort with powerful 10mm drivers for sonic clarity, bass-driven stereo sound and good attenuation of ambient noise.. The noise-cancelling microphone enables trouble free receiving of calls or undeterred sessions of musical extravaganza.. Made to fit you and your lifestyle, providing a smooth grip for an extra secure and comfortable fit for your ears.. Passive noise cancellation feature enables users to enjoy listening to your music in a chaotic and noisy environment, it also enables users to receive calls on-the-go.. Crafted with care, the polished metal ensures its longevity, the tangle-free cable is lightweight and features user-friendly controls for easy functioning.. Frequency : 20Hz - 20KHz, MIC. Sensitivity: -42±3db. For any product related queries contact_us on: [ 022 49461882 ] and Warranty : 1 Year",5.0 out of 5 stars
Reviewed in India on 7 July 2019,Debdut roy,Best in this price and can compete the higher ends...,"1st of all,,,i am just a one day listener of it,,so giving the review of it by listening thoroughly.. I am a sennheiser cx 275, sony xb 55ap user and also use some xiomi earphone,,. As a basshead i like bass in music but also fond of treable,,for that purpose sony xb55 is utterly dumb,,,bass was really good but treable was very bad,,using equaliser also cant do any good things,,sometime bass was so good that music and voice cant come so nicely so for pure music listener sony is not that good, i am saying aftee uaing it for 6mnth.. But when i listen the Boat 225 the bass was rellay good like the sony xb55ap,,,i cant believe how a cheap earphone can comepte the mich higher one,,,but believe me guys,,,there r so many review of sony for thr bass but still i think for 599, u should go for boqt exactly the bass is same for thr cheap price ans sound also very good,,,but thr treable was not good like sonyxb 55,,,,if u use equaliser,,give some tweak,,and it sound amazing...no need of buying sony for that extra price,,,,pls buy it and then believe that what i am saying........keep listening.",5.0 out of 5 stars
Reviewed in India on 2 October 2020,Subhamay S.,Best headphone in this price segment.,One of the best headphones in this price segment. I did a lot of research and finally settled for this one 😌. Tangle free cable. Really durable and robust yet beautifully designed with perfection. Sound quality is awesome 😊. Go for it if you have budget of around 500-700.,5.0 out of 5 stars
Reviewed in India on 13 July 2019,Anonymous ,Sony like Quality for a budget!,"Honestly saying, I'm a Bose QC35 II user. Since I didn't wanted to pay so much on a wired earphone for my budgeted Xiaomi phone, I bought these earphone and to be honest, I didn't expect this to be this much awesome! The bass though, it is so lit🔥. Noice cancelling is also quite good but you should be cautious while on the road as this cancels the noise in such a way that even the sound of a horn can be felt so dull. If I have to nitpick between boAt and Sony in a budget, I would go with the boAt. But since I'm a Bose user, I am not satisfied with the noise cancellation as that of the Bose but for the rest, this is damn good. A try would be worth it.",5.0 out of 5 stars
Reviewed in India on 21 August 2020,Saitejareddy,Good for sound but bad for ears,"Technically it is good but they are not sitting in ears as comfortably as jbl one . This one not have turned earheads shape , so it is uncomfortable to sit in ears . As they are not sitting properly in ears , i got ears problem , i seen for refund but replacement is available but not refund .",1.0 out of 5 stars
Reviewed in India on 11 May 2019,Payal,Just OK.,"Noise cancellation - not that effective , I had to install a music booster app just to hear music.. Mic - doesn't work.. Sound quality - Just OK.. Feels too heavy on the ears and the extra buds given doesn't fit the earphones properly.. I had to use another ones, and everytime I'm using them I have to make sure they are not coming out of my ears.. I could have bought a better earphones, read mixed reviews.. I wouldn't recommend.",2.0 out of 5 stars
Reviewed in India on 2 July 2020,Akhilesh Agarthade,Lifeline of this product is 18 Months.,"I am using this same earphone for second time. Previously it was black colour now I ordered Lemon colour and it looks fresh. The reason I ordered this boAt earphone again is First it is our own Indian brand and second it is worth value for money. Sound quality is Great. Mic quality is Okay.. I can point out its liftime as I have used it already, I ordered priviuos one in OCT 2018 ans used till now. since 2 months it started giving mic problem ans since two weeks Right side earphone stopeed working completely. Also it was behaving noisy during Call. So from OCT 2018 TO APRIL 2020 it WORKED ABSOLUTELY FINE FOR THESE 18 MONTHS. What esle you want in this price range.",5.0 out of 5 stars
Reviewed in India on 10 August 2020,V K Dwivedi,one and only product in this price range,it is first time i gave 5 star rating to any product because this is best in this price range.. sound quality is awesome bass is great if you are a bass lover'. microphone quality is great and cancels noise too.. only cons is that its so heavy bcz its metalic build quality so gave rate it 4 star.,4.0 out of 5 stars
Reviewed in India on 3 November 2019,Jagdish Chauhan,Boat earphone issue --not good performance,Initially it worked well but later on I realized it was connecting properly with mobile and also computer.And after some month (didn't use frequently and regularly) it needed to be touched near the connector or wire needed to be adjusted to hear it properly.Later it became dead totally. I am disappointed with this purchase.I earlier bought BOAT wireless (nirwana--black )headphone which is really good wireless/with wire. Only problem of that was it cannot be worn for long hours as it gave pain on ear due to non comfortable fit otherwise it was super.,1.0 out of 5 stars
Reviewed in India on 21 March 2021,Chinmay Singh,Cheap but delivers,"This product needs no more review since it is one of the most selling earphones due to its price range and design and bass quality. Mine has broken down now but no complains, they worked for almost a year and I generally not keep them in best of the conditions so could have stretched a few more months but at this price range you can't expect a good longevity.",4.0 out of 5 stars
Reviewed in India on 29 December 2019,rAz,Comparison with Ptron Boom 3 and for PUBG Mobile,"If you want to play PUBG Mobile, Go for Ptron Boom3 but L shape 3.5mm Basshead jack is great for 4 fingers claw. (I use 3 fingers claw). Ptron Boom3 vs Boat Basshead 225. Boat Basshead's bass is lauder but not clear than Ptron Boom3. (Boom3 is killer). Sound Quality is great at 75-80 Percent in Basshead.. Boom 3 is dual driver make it larger in size but due to made of plastic is it light weight rather than Boat Basshead; that are finishing by Metal. Easy to fall from ear (Ear hook; Am I joke to you?) (^_^). Overall my personal Experience. Ptron Boom 3 is winner in all expect... Boat is winner only in Build Quality.... Price Boom3 649 with Case. Price 225 Basshead 599 without case ..",4.0 out of 5 stars
Reviewed in India on 29 December 2018,ram,Only for bass heads,The headphone is good but the bass is on the heavier side so you can enjoy only bass heavy music. Not for acoustics or classical.. Not good for gaming. The bass is heavy so every gun shot and bomb blast or driving sound will be overtop and movement sounds will be feeble. Hurts my ears while playing games.. Heavy metal tips though durable will fall off the ear often cause of weight.. Overall good but not for amateur audiophiles and above.,4.0 out of 5 stars
Reviewed in India on 5 November 2019,Rahul,Really good earphones.,"There are no issues as of now and I love the way they have designed the product. The wires doesn't get Tangled very easily. I will not go much in to the sound quality as I am not a earphone or headphone person.. All I can say is that, the product is a good to go one for anyone who is planning to purchase a earphone for regular use.",5.0 out of 5 stars
Reviewed in India on 5 November 2019,Zoro_ig,If your budget is 600rs go for it,They are really good at the price of 600 rs and it has a feel of quality and are robust enough for a normal user but me being a rough user I had problems with the earphones sometimes and I also had issue with one side not working and stuff like that but not to worry because the boat support on there website helps a lot you can easily replace your item for a new one if it's in the warranty period. It take 10 to 15 days but it delivers what we need remember if you are replacing the earphones then don't forget to remove the earbuds and then give it to the guy who comes to pick it up . It would be a blue dart or a Fedx guy it depends upon where you live and you don't even require a bill or a box to return it you can just hand out the earphones to the recovery guy if you find this review helpful don't forget to press helpful 😉,4.0 out of 5 stars
Reviewed in India on 5 December 2020,Amazon Customer,Sound quality is good.,"Purchased for regular office work. Sound quality and microphone quality is really good.. During working hours very helpful as along as we are in sitting position. If you want to enjoy music while lying on bed, not a good one. Ear buds won't stay in ears during sleeping posture.. The attachments to ear buds are also not so easy to maintain. Frequently getting fallout. Need to re insert again and again.",4.0 out of 5 stars
Reviewed in India on 31 July 2020,aish,Worst !,These earphones donot work at all i would suggest not to buy them dint even use it for 3 proper days and cudnt even hear anythng frm these earphones... waste of money the cs of earphone company dint take any action yet!! Even after registering the complaint :/. 0,1.0 out of 5 stars
Reviewed in India on 25 August 2018,Amazon Customer,Wire gets dethatched from the driver unit inside the pods. Going for it again.....,"The metal contacts inside the pod get detaches from the driver unit. These are my second set of earphones of the same model and the issue was same for both my headsets. These are better headsets when compared to boat 242, more crispier bass and voice quality it offers. The only problem with this model is wire gets dethatched from the driver unit inside the pods...... Hell with the boat 242 model I would throw them in dustbin when compared with boat 225 the audio quality they offer at this price range is unmatchable. so I am going for my third one....... At present I am using Sony MDR XB 75AP and Skull candy smoking buds2, when compared to these earphones for rough usage I pick Boat 225 bass earphones at this price range..... I cannot frequently buy 4k and 2k earphone for every 2 years so I pick Boat 225 for rough usage, bass and audio quality.",4.0 out of 5 stars
Reviewed in India on 10 October 2019,Amla,Love it 😍🎧,"Good sound quality and decent noise cancellation. Doesn't tangle much.. Purchased it again after I lost my old one. Best earphone in this price range. If it is on offer, thn Don't waste time, just buy it! I have been purchasing these for people around me, none of them said any complaints (still canvasing people to buy boat earphones 😂 ). *** you can claim for a replacement if the product gets damaged within the warranty peroid. My friend got a new unit as replacement. All you have to do is to register complaint in their website. ***",5.0 out of 5 stars
Reviewed in India on 10 January 2019,GlobalHawk,Best in price range,"1) Looks- Not trendy in design, not eye. catching. 2)Finishing- connector , mike areas were not. finished properly. 3)Sound quality - Average. 4)Build quality - This is the only thing i liked. It has tangle free cable,. gold plated connectors. 5) Weight- This is the main issey. Heaviest. earphone i ever used, Fitting in. ear is difficult, noise canceling is. not its thing. They have given variety of earbuds but still does not fit correctly. But the thing is at this price range(499) , i can say i can't get better earphone than this, if you are rough user then these are really for you comfort might be an issue",4.0 out of 5 stars
Reviewed in India on 19 October 2020,shivani gupta,Literally received used product  !!,"I ordered this earphones during season sale and I received used products, Literally, earbuds were filled with dirt of ears and filters were missing from both the earbuds,wires were dirty. Even child in KG can tell that this product is used.I mean it was really disappointing service from such a big and reputed company. Don't let me loose belief from your company by providing such disgusting products. If you are not able to handle such big sales and don't organise it then. But don't play with feelings of people. That might be a someone's gift ,just keep this in mind.. Thank you so much for such bad service !!",1.0 out of 5 stars
Reviewed in India on 30 October 2020,Sankha Suvra ,Quality product with reasonable cost.,No need to share any picture as it's perfectly similar advertised to amazon.. Sound quality is 4/5.. Noice cancellation 3/5. Bass quality is 3/5. Build quality 4/5. Over all satisfied and looking forward to use this in future too.. Cheers 🍻,4.0 out of 5 stars
Reviewed in India on 15 October 2020,Nishant,Handle it carefully,"They are all-rounder. I am using these earphones for like 2-3 years. I had bought it for 4-5. times (it usually stops working after 3-4 months of usage, depends on you). But I like them, nobody can beat this earphones. :) Well, I am going to buy it again because the one I bought 3 months ago stopped working.",4.0 out of 5 stars
Reviewed in India on 8 August 2020,Ekta Parnami,Earplugs hurt,These look amazing and the sound quality is also good. But the ear plugins are so uncomfortable. The seller just gives 7days replacement with the same product. I can't even return it 😭. The earplugs hurt badly! So just one star because I have to keep these uncomfortable earphones.,1.0 out of 5 stars
Reviewed in India on 25 May 2020,Karan,"Amazing, Durable and value for money !!","Okie , so lets begin. I bought these earphones way back 9 months past. I bought a forest green. variant which looks really amazing with the cover.. I have been using these on a daily basis & have not faced any issues to be honest with this.. The built quality is really awesome with this - Wires are of high quality and don't get tangled. Several times i have like slept while using these at night and found them in a perfect condition even the cases when wire got stretched in night.. In regards to the music quality, it has really got a super base with the beats, the music sound is quite loud.. So in Tota, as per my opinion, i think it's completely worth it buying such earphones at even some higher side as it ensures the quality with the durability factor.",5.0 out of 5 stars
Reviewed in India on 22 October 2020,rishabh,"Non working, different colour earphones delivered.","Faced an issue, opened seal pack with used non working earphones were delivered, i applied for a return. The delivery agent refused to take the return as i received green colour but ordered orange, told to contact customer care, but no problem as i called and described my issue they soon ordered a replacement for me. Thumbs up for customer care amazon. And about the earphones? Well they are the best at this price it's a balance between everything sound quality, built quality, looks everything is just right. Definately recommended.",5.0 out of 5 stars
Reviewed in India on 29 October 2018,Shilpa,Go for it!,"Amazing bass, it plugs your ear, so you have a complete immersive experience, the material quality is fantastic, been using these for a year now, looks good as new, so impressed that i bought another one, the mic works perfectly ok... Only problem i faced is that the metal is pretty heavy,and if you're gonna use it for running, it may fall off.. Other than that, i really good quality earphone",5.0 out of 5 stars
Reviewed in India on 1 September 2020,Amazon Customer,Keeps getting unplugged by slightest movement,"Anytime the audiojack moves even slightly or is touched by mistake, the earphone gets unplugged and the phone goes to speaker. I have to unplug the earphones and then put then in at least 4-5 times before it gets connected again. I cannot put my phone in my pocket when I plug these in because then the earphones will somehow get disconnected of lose and stop working. Worst earphones I've ear bought.",1.0 out of 5 stars
Reviewed in India on 26 December 2020,Vishrut shah,The best wired earphones you can buy,"Boat has taken care of everything from the most important "" sound quality🔊 "" to the less important ones "" comfort , build quality and appearance "" .. I like its sleek finish of wire due to which the earphones remain untangible and easy to use.😃. I have 2 more wired earphones (one which came with my samsung mobile and other rs1499 )from other companies( samsung and jbl ) and this one just beats them in all respect say it in price , the sound quality , comfort , untangible .. I also love the colours available of this product.",5.0 out of 5 stars
Reviewed in India on 6 October 2019,Nitin,Bad design for wire.,"Please don't buy this product. Sound quality is good and worth to money. But there are major drawback. First it detach from the phone jack frequently , it doesn't stick to jack. Even if you hold phone in hand by plugging the earphone it Will detached itself n its too much annoying. Second i have replaced this product 2 times in year as one side of ear phone stop working ( No physical damage from my side. ). Hence go for better option.. Only built up quality i. e. look n feel is good. Tangle free wire. Good advantage. They should improve the design.",1.0 out of 5 stars
Reviewed in India on 18 March 2021,Shreyash Singh,Defective piece received.,I didn't liked the product.. I was so excited for it but when I received the left side of earphones doesn't work properly and it has totally ruined my mood and choice. I am an active user of boat products since 2019 but this unit totally destroyed the trust. Go for any other brand like JBL or Redmi or Realme but don't buy boat products. Really I am very disappointed.,1.0 out of 5 stars
Reviewed in India on 28 March 2019,Mark Fernandes,Value for money and the needed bass quality,Purchased in Jun'18 ..so nearly 10 months of usage ..those who purchase this particular model pls note ..use the correct size of rubber housing provided for in-ear...secondly also use the rubber commas when brisk walking/exercising or any strainess activity as they will keep the noise cancellation effect intact and will not give you the rubber housing noise often ..these happen because the drivers and it's shell is a bit heavy...else no compromise on sound quality,5.0 out of 5 stars
Reviewed in India on 27 March 2021,Shameer Shah,Only One Star Reduced,Overall product is good. I used it for more than 2 years and now I'm writing this review. It's the best at its price range. One thing that reduced a star is the size of the earpiece which is little bigger which makes it unfit for longer times and while riding with a helmet on.,4.0 out of 5 stars
Reviewed in India on 24 February 2019,Saurav,Sounds terrible but good for the price i guess,"Bought these cause my jbl t110 got ruined. They don't sound as good or fit as good as the jbl. These tend to fall out a lot cause they're a bit heavy. When you insert it in your ears, you can hear the driver crinkle. There are wings included in the box which may work for some people but it didn't for me. For a pair of daily rough use earbuds, these do the job.",3.0 out of 5 stars
Reviewed in India on 24 October 2020,SANJOY D.,IT IS A CHINESE PRODUCT,"As in the case of Chinese products, this product is also not value for money. Though the company is Indian but the product is chinese. While purchasing, this product, origin country was not mentioned, due to which I was unknown of it. As faced earlier, I could not get to know of product origin of a pop-up toaster I purchased online of company KENT, but ultimately it came out as made in PRC. As usual for chinese products, it was also of below quality and not value for money. AMAZON should write product origin country so that purchasers not get mislead.",2.0 out of 5 stars
Reviewed in India on 5 November 2020,Aamir k.,Good enough for the price.,"I wanted to buy a temporary cheap earphone to use as my kz's lost. As for the price, sound quality is good enough tho bass is too muddy and sound signature makes you feel heavy and suffocating in the head. I pulled down bass frequencies and pump up treble to give it a little air and make them tolerable to listen too. Never buy bass earphones and go for neutral earphones if your budget is below 500. Cheap earphones would have bad muddy bass no matter what brand.. I'd give it to somebody once I get my Chi fi's.",4.0 out of 5 stars
Reviewed in India on 12 January 2020,Mrinmoy Karmakar,Great product at this price and the brand reputation is maintained,Awesome product... Bought it @449... It is a must have for the bass lovers... It is a product for the millennials... The after sales service is too good from Boat... The replaced the product within warranty and the did the door step pick up and drop no matter where you are in India.,5.0 out of 5 stars
Reviewed in India on 19 October 2020,Sanjeev,Average product,"Average sound quality. It cannot be substitute for JBL or seinheizer.. Build quality may be better, but sound quality is way below expectation,. I use it for playing free fire, the sound is not comaprable to seinheizer or JBL, as I have used both of them in past,",3.0 out of 5 stars
Reviewed in India on 17 May 2020,Shopoholic,Okay. Nothing special,"Writing this post nearly 6 months usage. Metal build makes it heavier on ears and irritates, it falls of while walking even at little speed than usual. Not good for continuous use, it's okay for short use like about an hour at the most. Sound quality is not good as compared to JBL and Sony in the same category.",3.0 out of 5 stars
Reviewed in India on 8 December 2019,shivam w.,"Good for listening music and watching movies but not for calling, gaming !","I purchased these ear phones in 16 aug 2017. I must tell you that build quality is too good. I used them very roughly but they never stopped working. Only thing bother me every time is that they are very heavy, if they didn't fit in your year then use ear hooks. another thing is that they have very high bass so they are not good for calling and gaming because even while calling and gaming bass is too much hence sound clarity is so low. They are only good for music and watching movies.. I writing this review on 8 dec 2019. because in my rough use the 3.5 mm pin broke. And just for fun I checked when I purchased them Then I saw that I didn't wrote any review for them. hence I'm writing and sharing my 2 years of experience in review.",3.0 out of 5 stars
Reviewed in India on 12 May 2019,Mohit Gupta,Reality,"I bought these headphones after reading reviews.I didnt understand one thing,how someone can give 4 and even 5 star to the sound quality of these headphones,those who given that it simply tells that thay have never heard good sound quality.In my view sound quality is worth 3 stars ie average,bass is also average but built quality of these earphones is awesome....seriously but this earphones misses alot of sounds in song.Previously i was using skullcandy inkd earphones their price is around 800rs,honestly they are 100 times better than all these so called boad,senheiser,philips,jbl etc etc.Buy those instead",3.0 out of 5 stars
Reviewed in India on 9 August 2019,Prakash Patro,Trusted brand. Awesome product,I have been using this since 1 year and i use these everyday. Solid earphones and no issues so far. According to me these are best budget earphones. I have order another set for my friend but unfortunately it stopped working within 1 month but thanks to boat warranty. He got brand new earphones within 15 days. Very happy with the product. Go for it.,4.0 out of 5 stars
Reviewed in India on 14 September 2020,Rhonbeni,"Won't buy it again, need replacement too","Honestly I've been using this product since 2019 and I must say, I'm done with it, I ain't buying it anymore, the sound quality is nice, yes, but the sound is not what needs attention here, it's the mic, idk why but it keeps getting bad every single time after sometime, I bought this product like 3 times already but that's it for me now, I'm tired of having to replace this and wait for a month or so for it to come and then end up getting bad after 1 or 2 months of use, come on, it's like 5-600, so at least make an effort to make it last longer, I would really like a replacement for this again because my one year isn't over yet",3.0 out of 5 stars
Reviewed in India on 4 April 2019,Khan Arman,Mic stopped working after 10-15 days,Product is good but the mic stopped working in just 10-15 days.. I'll update this review after I take the to the service center.. UPDATE : They took almost 2 weeks to repair/replace the product...I returned the product with box and ear supporter attached ..but when I got the replacement all I got was the earphones without any box and the ear support.. Now the mic works...but I lost the ear support without which it is difficult to fit in my ear.,3.0 out of 5 stars
Reviewed in India on 21 September 2020,NEHA,Review after a year of usage!!,"I have been using them since a year so you can trust me on this.No doubt the sound quality and overall quality is good, but ...yes..there is a but...they dont stay in your ear!! So, whats the point .i have tried all their attachments (ear buds you get with them)bigger ones..smaller ones..i asked others also to use them thinking my ears are too small but no use , all had the same complaints,they keep on falling.I think the metal makes them heavy.I would suggest dont go for them instead try other boat earphones ( Boat bass heads, approx 375₹) which are cheaper and good and they stay in your ear, i have tried them too.",3.0 out of 5 stars
Reviewed in India on 9 January 2021,Prashant Jani,Best and reliable earphones around ₹500.,"Sound quality is amazing. Vocals are clear , treble is great and bass out of this world for this budget.. I was a Sennheisers cx180 owner it lasted around 2.5 years with very rough usage.. Now lets see how much time does this lasts. I was searching earphones around ₹500 for 10 days. My nature is like test product , get reviews and then buy and yes i check reviews a alot. If anyone is like me... you know on tight budget want sundar sasta tikau go for it. Its great product. It even sounded better than my Sennheisers CX 180.",5.0 out of 5 stars
Reviewed in India on 2 January 2021,Amazon Customer,"Heavy Buds, keep falling","Sound quality is good. The flat cable is durable, overall good quality product.. Only problem is heavy metallic earbuds. Due to heavy weight they keep falling from ears, totally unsuitable if you want to hear with them for a long duration. I could not use them and had to replace with another product within a week. I still have these and sometime use for a short call.",3.0 out of 5 stars
Reviewed in India on 12 April 2020,soumya jyoti dutta,Ear bud stays inside ear often after pulling the headphone out..,"I have used many headphones in my lifes... May be at around 20 odds.,, but never faced the issue i faced with this headphone.. When i pull it in my ear it fits snugly.. But when i pull it out, to my horror the ear bud stays inside my ear.. It happened atleast 6 to 7 times with me.. And you know thankfully everytime i was able to take it out with my hand but suppose if i am not able to.. I have to visit a ent surgeon then and why should i want that.... The noise cancellation and bass quality is good still i give it 1 ⭐ because of this horrific issues (which happened with my sister in law too!!!!!!)",1.0 out of 5 stars
Reviewed in India on 14 June 2020,Chinmay Tawade,"Good Sound & Product Quality, Value for Money.","Good Bass quality, average noise cancellation. Very Loud at full volume. I have been using it for a month and never used it on full volume.. Its real tangle-free.. The only bad thing about these earphones is they fall from your earbuds frequently and not comfortable if you are using it for a long time.. Another thing is the mute button. If you put it on mute it doesn't show anywhere that it's on mute you have to figure out on your own that it's on mute.. Overall Value for Money for sure.",4.0 out of 5 stars
Reviewed in India on 23 February 2020,Harshit Pandey,"Best in the budget, but ....","Boat Bassheads 225 is simple one of the best earphones i ever used & here is my honest opinion about it. 1. Built & Design - it is made up of good quality plastic & metal. The wire is of flat type which doesn't tangle easily. They looks premium & durable - 5/5 stars. 2. Mic quality - it comes with the mic, which is just ok to use. Nothing great but quite usable, you can take calls but nothing more than that like recording audio for other purpose - 3/5. 3. Sound quality - sound quality is almost perfect! It's loud & crisp. Mids & highs are on point. I really love listening to audio & podcasts with them. They have really high bass ... Tbh bass is lil too much so go for them if you are very much into bass - 4/5. Overall at 550/- they are really good & a must buy option ! ♥✌",4.0 out of 5 stars
Reviewed in India on 19 July 2020,Aditya Verma,Not long lasting,Bought 2 of these but highly disappointed with the earphone as well as Boat Customer Support. One of the earphones stopped working within the first 12 days. I raised an issue with support team and as per the instruction courier them back. Now its has been more than 15 days and no further communication from there side. Both earphones and their customer service of low quality. NOT RECOMMENDED.,1.0 out of 5 stars
Reviewed in India on 16 September 2019,Akarsh Kumar Sinha,1yr usage review,"Review after 1year use. It worked exactly for 1year. Didn't expect it to stop this way but I guess expecting more than a year is too much for companies like these. Never faced long-term quality issue with JBL or Skullcandy...anyway, it stopped working on one side and then totally went caput on both the sides. After a little research I found out that this is a consistent problem with BoAt headphones. Apparently some bug or some internal malfunction is deliberately installed so that the headphone dies soon and obsessive people like me have to go headphone hunting once again. I don't know how this business model works for them because personally, this would really put me off and o would never be able to trust the brand again or buy from them",3.0 out of 5 stars
Reviewed in India on 9 March 2019,avik m.,Power packed performance in small packet. Possible the best in class earphone.,I have been using this earphone for around a week and I am sharing my review with you in order to have a better understanding of this product.. Pros -. 1. Sound quality is just mind blowing.. 2. Bass is the keypoint. Absolutely great bass.. 3. Treble works superb.. 4.mids and lows are well calibrated.. 5. Cable is tangle free so u won't get annoyed of it.. 6. Its very loud but doesn't get distorted. Well balanced.. Cons-. Dint came across any such thing.. Don't know How Long will it survive. Hoping for the best. Most importantly what I felt that at first you might feel disappointed with the sound quality as its loud but not clear due to over powering bass but here's the catch as soon as u get the earphone first just set the equaliser according your sound preference and then u ll actually see the charm. It will just blow your mind if u use the equaliser properly. So before listening to any song first set an equaliser and trust me you will never expect so good sound quality at this price level. It's just amazing at this price point. Definitely buy this without even thinking anything it won't disappoint you.,5.0 out of 5 stars
Reviewed in India on 15 August 2020,Bobby Da,This is my 3rd purchase & I'm upset since the Mic isn't working otherwise Overall a great earphone!,My first two purchases were really good.. I was impressed by its sound quality and durability unlike the other headphones.. Especially the cables are really strong which is a must.. Boat scores all the credits due to its quality.. But this is my third purchase where I received a defective piece and the Mic is not working.. My call receiver is unable to hear me.. I use this earphone on my daily commitment because of its strong cables to keep my hands free but what's the use if the Mic doesn't work?. Please maintain our trust by delivering the right ones as we give our best ratings to support you.. Thank you!,5.0 out of 5 stars
